IDT,20090212,1.56,1.56,1.55,1.55,4202
IEF,20090212,0.19,0.19,0.19,0.19,87620
IEM,20090212,37.1,37.5,37.1,37.49,858
IFE,20090212,0.185,0.185,0.185,0.185,7133
IFL,20090212,3.03,3.11,2.99,3.05,29764
IGC,20090212,0.225,0.225,0.215,0.215,116800
IGO,20090212,2.77,2.9,2.76,2.9,424753
IHF,20090212,0.59,0.61,0.59,0.61,58989
IHK,20090212,15.17,15.17,15.17,15.17,4004
IIF,20090212,0.12,0.125,0.11,0.115,9482505
III,20090212,0.1,0.11,0.1,0.11,22700
IIN,20090212,1.2,1.2,1.16,1.16,93178
ILF,20090212,0.058,0.059,0.054,0.059,505551
ILU,20090212,4.17,4.24,4.06,4.08,727517
IMA,20090212,0.48,0.48,0.455,0.455,54000
IMC,20090212,0.041,0.041,0.04,0.04,50723
IMD,20090212,0.27,0.28,0.265,0.28,134249
IMF,20090212,0.985,1,0.985,0.99,149921
IMI,20090212,0.002,0.002,0.002,0.002,3000000
IMP,20090212,0.006,0.007,0.006,0.006,3119134
INE,20090212,0.335,0.335,0.33,0.33,83850
INL,20090212,0.015,0.015,0.013,0.014,1710683
INP,20090212,0.2,0.205,0.185,0.2,107208
INT,20090212,0.01,0.01,0.009,0.009,281505
IOF,20090212,0.355,0.365,0.31,0.325,5123143
IOH,20090212,0.165,0.17,0.165,0.165,72000
IOO,20090212,68.57,68.57,67.55,67.55,1295
IPD,20090212,0.72,0.72,0.72,0.72,1000
IPL,20090212,2.04,2.16,2.02,2.12,21233552
IPM,20090212,1.08,1.08,1.08,1.08,531291
IPP,20090212,0.1,0.1,0.1,0.1,5000
IPR,20090212,0.05,0.05,0.045,0.045,1313227
IRD,20090212,0.1,0.105,0.1,0.105,46331
IRE,20090212,4.91,5.1,4.9,4.94,381140
IRI,20090212,0.235,0.235,0.235,0.235,4150
IRL,20090212,0.015,0.015,0.015,0.015,850000
IRM,20090212,0.079,0.079,0.079,0.079,2000
IRN,20090212,0.26,0.265,0.25,0.25,333256
ISG,20090212,9.85,9.85,9.85,9.85,2002
ISS,20090212,0.205,0.205,0.2,0.2,7440
ITC,20090212,0.023,0.024,0.023,0.024,457000
ITS,20090212,0.2,0.2,0.2,0.2,867
ITW,20090212,10.8,10.8,10.8,10.8,1001
IVA,20090212,0.39,0.39,0.385,0.385,20000
IVC,20090212,4.77,4.8,4.68,4.7,346039
IVE,20090212,60.01,60.02,59.9,60,855
IVT,20090212,0.04,0.04,0.04,0.04,4000
IVV,20090212,128.65,128.65,127.49,127.7,1004
IXR,20090212,0.22,0.22,0.22,0.22,10000
IZZ,20090212,41.15,41.15,40.02,40.08,10724
JAL,20090212,0.15,0.17,0.14,0.15,105000
JAT,20090212,0.029,0.029,0.029,0.029,90000
JBH,20090212,10.44,10.7,10.33,10.59,1400827
JET,20090212,0.85,0.85,0.85,0.85,3440
JGL,20090212,0.105,0.105,0.105,0.105,140000
JHX,20090212,3.46,3.86,3.45,3.65,7316160
JML,20090212,0.115,0.12,0.115,0.115,480106
JMS,20090212,0.08,0.08,0.08,0.08,15000
JPR,20090212,0.015,0.015,0.015,0.015,93936
KAM,20090212,0.1,0.1,0.1,0.1,9028
KAR,20090212,3.45,3.49,3.39,3.44,282452
KBC,20090212,0.1,0.1,0.096,0.096,741156
KCN,20090212,3.91,4.07,3.82,3.85,409115
KEY,20090212,0.12,0.12,0.11,0.11,108982
KGL,20090212,0.031,0.031,0.03,0.03,82000
KIL,20090212,0.5,0.515,0.5,0.515,19246
KIS,20090212,0.15,0.15,0.15,0.15,55000
KOG,20090212,0.075,0.075,0.07,0.07,525000
KRS,20090212,0.105,0.105,0.105,0.105,1680
KSX,20090212,0.017,0.017,0.017,0.017,300000
KYC,20090212,0.17,0.17,0.17,0.17,160200
KZL,20090212,0.47,0.535,0.435,0.445,3321240
LAU,20090212,0.165,0.165,0.165,0.165,50000
LBL,20090212,0.1,0.1,0.1,0.1,15570
LBY,20090212,0.038,0.038,0.038,0.038,50000
LCM,20090212,0.4,0.4,0.4,0.4,4500
LCT,20090212,0.1,0.1,0.097,0.097,48571
LEG,20090212,0.012,0.013,0.012,0.013,680700
LEI,20090212,17.84,19.4,17.75,18.56,1294905
LEP,20090212,1.945,1.95,1.92,1.95,11564
LFE,20090212,0.045,0.045,0.045,0.045,100000
LGL,20090212,3.32,3.43,3.29,3.41,33446884
LKO,20090212,0.003,0.004,0.003,0.003,1451408
LLC,20090212,5.47,5.56,5.39,5.47,4153922
LLP,20090212,0.135,0.14,0.125,0.125,354233
LMC,20090212,3.07,3.07,3.07,3.07,1675
LMG,20090212,0.004,0.004,0.004,0.004,465000
LMP,20090212,0.061,0.061,0.061,0.061,50000
LNC,20090212,1.4,1.44,1.37,1.415,566781
LNG,20090212,0.62,0.635,0.61,0.61,253312
LNN,20090212,8.51,8.76,8.43,8.66,2476301
LRF,20090212,0.34,0.34,0.34,0.34,12941
LSA,20090212,0.008,0.008,0.007,0.007,3500000
LST,20090212,0.665,0.72,0.665,0.69,359564
LUM,20090212,0.003,0.003,0.003,0.003,600000
LYC,20090212,0.155,0.165,0.12,0.125,19064500
MAE,20090212,0.235,0.24,0.21,0.21,1142965
MAH,20090212,0.325,0.365,0.32,0.34,4367761
MAK,20090212,0.565,0.62,0.5,0.555,816442
MAP,20090212,2.05,2.16,2.05,2.1,5403778
MAT,20090212,0.15,0.15,0.14,0.14,66627
MBD,20090212,0.05,0.05,0.05,0.05,150000
MBN,20090212,1.885,1.9,1.75,1.87,34783
MCC,20090212,2.94,3.05,2.94,2.94,468098
MCG,20090212,0.78,0.81,0.76,0.785,716965
MCK,20090212,0.14,0.14,0.14,0.14,35333
MCO,20090212,0.12,0.12,0.12,0.12,133900
MCP,20090212,0.39,0.39,0.38,0.38,20500
MCR,20090212,0.71,0.725,0.69,0.69,700635
MCU,20090212,0.37,0.38,0.37,0.38,712320
MCW,20090212,0.17,0.18,0.17,0.18,4743583
MDG,20090212,0.05,0.05,0.05,0.05,20000
MDL,20090212,0.69,0.69,0.65,0.68,829580
MDT,20090212,0.054,0.054,0.05,0.052,2930487
MDX,20090212,0.33,0.33,0.325,0.33,48500
MEL,20090212,0.46,0.52,0.46,0.48,1286411
MEO,20090212,0.12,0.12,0.091,0.094,19895128
MEP,20090212,0.18,0.185,0.18,0.185,36000
MES,20090212,0.073,0.073,0.073,0.073,30000
MEU,20090212,0.051,0.051,0.051,0.051,10000
MFC,20090212,0.065,0.065,0.065,0.065,45000
MFF,20090212,0.49,0.5,0.49,0.5,112075
MFG,20090212,0.34,0.34,0.34,0.34,1000
MFI,20090212,0.009,0.009,0.009,0.009,115945
MGO,20090212,0.042,0.05,0.042,0.05,545000
MGR,20090212,1,1.04,0.935,0.98,14473887
MGU,20090212,0.035,0.035,0.035,0.035,128000
MGX,20090212,0.48,0.51,0.48,0.5,6489560
MGZ,20090212,0.075,0.075,0.07,0.07,151100
MHL,20090212,0.004,0.005,0.003,0.003,673700
MHM,20090212,0.031,0.031,0.03,0.03,60000
MIG,20090212,1.39,1.435,1.38,1.425,5573517
MIK,20090212,0.07,0.075,0.068,0.068,87500
MIN,20090212,2.05,2.09,2.01,2.08,24349
MIR,20090212,1.23,1.32,1.23,1.32,61466
MIX,20090212,0.1,0.1,0.1,0.1,233690
MKY,20090212,0.004,0.004,0.004,0.004,500000
MLB,20090212,1.7,1.7,1.675,1.68,20907
MLE,20090212,0.87,0.895,0.86,0.865,391476
MLI,20090212,0.043,0.05,0.043,0.049,4785400
MLM,20090212,0.2,0.2,0.2,0.2,20000
MLS,20090212,0.01,0.01,0.01,0.01,358000
MLT,20090212,14.15,14.15,13.65,13.65,10367
MLX,20090212,0.092,0.092,0.09,0.09,12000
MMA,20090212,0.39,0.39,0.385,0.39,218509
MMB,20090212,0.275,0.275,0.275,0.275,9400
MMG,20090212,0.885,0.885,0.83,0.83,222884
MML,20090212,1.33,1.345,1.33,1.34,37030
MMR,20090212,0.043,0.043,0.042,0.042,50000
MMS,20090212,2,2,1.965,2,3784
MMX,20090212,0.585,0.63,0.58,0.615,2933162
MND,20090212,6.2,6.58,6.19,6.47,171827
MNF,20090212,0.094,0.094,0.094,0.094,25000
MNL,20090212,0.21,0.24,0.21,0.24,910
MNM,20090212,0.04,0.045,0.04,0.045,114900
MOC,20090212,0.75,0.75,0.75,0.75,10574
MOF,20090212,0.155,0.155,0.135,0.145,26277489
MOL,20090212,0.31,0.31,0.285,0.29,87700
MOS,20090212,0.07,0.075,0.07,0.075,66388
MOX,20090212,0.031,0.031,0.031,0.031,68403
MPF,20090212,0.058,0.06,0.058,0.06,60000
MPI,20090212,0.01,0.01,0.01,0.01,21000
MPJ,20090212,0.002,0.002,0.002,0.002,450000
MPO,20090212,0.755,0.84,0.755,0.8,655215
MPS,20090212,0.082,0.095,0.082,0.085,145733
MQG,20090212,22.96,23.66,22.96,23.4,1004111
MRE,20090212,0.35,0.365,0.335,0.35,1703151
MRM,20090212,1.02,1.02,1.015,1.02,31331
MRO,20090212,0.08,0.085,0.074,0.085,50000
MRU,20090212,1.09,1.1,1.05,1.09,316789
MRZ,20090212,0.275,0.275,0.26,0.26,290001
MSB,20090212,0.785,0.785,0.785,0.785,1500
MSC,20090212,0.005,0.006,0.005,0.006,9400000
MSL,20090212,0.87,0.87,0.87,0.87,3800
MST,20090212,0.05,0.051,0.05,0.051,487000
MTN,20090212,0.37,0.39,0.37,0.39,10000
MTS,20090212,4.11,4.18,4.08,4.16,4217711
MTU,20090212,0.45,0.45,0.435,0.435,14894
MUE,20090212,0.13,0.13,0.115,0.12,64372
MUN,20090212,0.16,0.18,0.16,0.18,210700
MVU,20090212,0.15,0.15,0.15,0.15,37000
MWE,20090212,0.036,0.036,0.036,0.036,100000
MXI,20090212,0.28,0.29,0.28,0.28,65919
MXR,20090212,0.039,0.039,0.039,0.039,47010
NAB,20090212,18.84,18.87,18.13,18.6,4504388
NAD,20090212,0.01,0.01,0.009,0.01,3260000
NAL,20090212,0.006,0.006,0.006,0.006,80000
NAM,20090212,0.38,0.385,0.38,0.38,68132
NAN,20090212,0.295,0.295,0.29,0.29,40380
NAV,20090212,0.23,0.24,0.225,0.235,96700
NCM,20090212,33.25,34.1,33,34,4179789
NDO,20090212,0.066,0.066,0.063,0.065,7028457
NEC,20090212,0.4,0.42,0.4,0.4,44604
NEM,20090212,6.41,6.44,6.36,6.4,54920
NEU,20090212,0.007,0.007,0.007,0.007,175000
NFE,20090212,1.205,1.22,1.18,1.2,144883
NFK,20090212,0.245,0.245,0.225,0.23,194070
NFL,20090212,0.055,0.057,0.055,0.057,113000
NGF,20090212,0.155,0.17,0.15,0.15,4184284
NGM,20090212,0.011,0.011,0.011,0.011,500000
NHC,20090212,3.55,3.66,3.5,3.65,248548
NHF,20090212,0.77,0.78,0.76,0.77,27600
NIP,20090212,0.18,0.22,0.18,0.2,443298
NKP,20090212,0.13,0.14,0.13,0.14,382128
NLB,20090212,1,1,0.98,0.98,15000
NMS,20090212,0.33,0.33,0.32,0.33,148250
NOD,20090212,0.195,0.21,0.19,0.2,966000
NQM,20090212,0.23,0.24,0.23,0.23,352167
NRT,20090212,0.775,0.8,0.75,0.8,64279
NSL,20090212,0.009,0.009,0.008,0.008,600000
NSX,20090212,0.155,0.155,0.155,0.155,20000
NTC,20090212,0.135,0.14,0.11,0.11,125000
NUF,20090212,9.4,9.82,9.21,9.34,405621
NVT,20090212,2.4,2.4,2.32,2.4,204285
NWE,20090212,0.019,0.019,0.017,0.017,83000
NWH,20090212,0.25,0.28,0.24,0.26,2184493
NWR,20090212,0.032,0.032,0.032,0.032,315000
NWS,20090212,10.85,10.96,10.75,10.79,2168007
NWT,20090212,0.002,0.003,0.002,0.003,3790000
NXS,20090212,0.455,0.47,0.45,0.46,959807
NZO,20090212,1.12,1.12,1.09,1.09,50000
OAK,20090212,0.325,0.335,0.32,0.335,136196
OBJ,20090212,0.004,0.004,0.004,0.004,180000
OBL,20090212,0.028,0.028,0.028,0.028,18000
OCL,20090212,0.2,0.2,0.2,0.2,70000
ODG,20090212,0.03,0.03,0.03,0.03,8000
OEL,20090212,0.1,0.105,0.1,0.1,1186060
OEX,20090212,0.245,0.25,0.24,0.25,137086
OFG,20090212,0.48,0.48,0.48,0.48,37941
OGC,20090212,0.525,0.565,0.52,0.565,1969897
OIF,20090212,0.18,0.185,0.18,0.185,98660
OIL,20090212,0.045,0.045,0.045,0.045,10000
OIP,20090212,0.072,0.072,0.072,0.072,2771
OKN,20090212,0.72,0.74,0.705,0.74,68884
OMH,20090212,1.115,1.17,1.11,1.16,745538
OMI,20090212,0.185,0.185,0.185,0.185,2225
ONC,20090212,0.1,0.1,0.099,0.099,37316
ORE,20090212,0.255,0.26,0.23,0.245,151535
ORG,20090212,13.8,14,13.55,13.7,1899000
ORH,20090212,0.085,0.085,0.085,0.085,10000
ORI,20090212,13,13.68,13,13.57,1084565
ORP,20090212,0.023,0.025,0.023,0.025,153755
OSH,20090212,4.65,4.78,4.54,4.6,2911736
OST,20090212,2.3,2.34,2.18,2.23,3585005
PAA,20090212,0.02,0.02,0.02,0.02,4580625
PAB,20090212,0.05,0.05,0.05,0.05,25000
PAG,20090212,1.09,1.12,1.09,1.095,67528
PAN,20090212,0.82,0.845,0.79,0.79,849103
PBD,20090212,0.165,0.165,0.155,0.155,78945
PBG,20090212,0.365,0.395,0.365,0.365,1689352
PBP,20090212,1.32,1.33,1.31,1.32,319089
PCL,20090212,0.017,0.017,0.017,0.017,1850000
PDM,20090212,0.017,0.018,0.017,0.018,250000
PDN,20090212,3.35,3.36,3.22,3.23,2921106
PDO,20090212,0.145,0.145,0.145,0.145,12450
PDZ,20090212,0.06,0.06,0.052,0.052,83000
PEH,20090212,0.44,0.44,0.44,0.44,2000
PEK,20090212,0.035,0.035,0.035,0.035,3000
PEM,20090212,0.17,0.175,0.165,0.175,122957
PEN,20090212,0.017,0.017,0.017,0.017,1326333
PEO,20090212,0.037,0.037,0.037,0.037,100000
PES,20090212,7.4,7.44,7.3,7.35,3387564
PFG,20090212,0.085,0.085,0.076,0.076,71000
PFL,20090212,0.9,0.9,0.88,0.88,20445
PGA,20090212,1.08,1.09,1.07,1.08,33023
PGC,20090212,0.028,0.028,0.028,0.028,15000
PGL,20090212,0.85,0.85,0.84,0.85,82485
PGS,20090212,0.024,0.024,0.023,0.023,47425
PHI,20090212,1,1,1,1,3848
PLA,20090212,0.565,0.57,0.54,0.55,2412819
PLB,20090212,0.46,0.46,0.46,0.46,230000
PLI,20090212,0.61,0.62,0.61,0.62,169000
PLT,20090212,0.135,0.135,0.13,0.13,120000
PLV,20090212,0.175,0.2,0.175,0.2,213400
PMC,20090212,1.2,1.2,1.19,1.2,79472
PME,20090212,0.8,0.815,0.8,0.8,3595
PMP,20090212,0.32,0.33,0.31,0.32,640392
PMV,20090212,3.6,3.65,3.6,3.63,17674
PNA,20090212,0.145,0.155,0.145,0.145,7653069
PNN,20090212,0.18,0.18,0.17,0.17,17880
PNO,20090212,0.002,0.002,0.002,0.002,200000
PNW,20090212,0.025,0.031,0.025,0.031,20050
PNX,20090212,0.06,0.06,0.06,0.06,25000
POH,20090212,0.09,0.09,0.09,0.09,520000
POS,20090212,0.26,0.26,0.245,0.245,33707
POZ,20090212,0.36,0.36,0.36,0.36,850
PPC,20090212,1.3,1.3,1.25,1.3,70302
PPD,20090212,0.022,0.022,0.021,0.021,128109
PPK,20090212,0.36,0.36,0.35,0.35,47500
PPN,20090212,0.11,0.11,0.11,0.11,20506
PPP,20090212,0.325,0.34,0.325,0.34,429725
PPS,20090212,0.1,0.12,0.1,0.105,349814
PPT,20090212,25.6,26.48,25.36,25.5,113788
PPX,20090212,0.32,0.325,0.295,0.305,3724764
PPY,20090212,0.455,0.455,0.455,0.455,13200
PRC,20090212,0.78,0.78,0.78,0.78,132005
PRE,20090212,0.007,0.007,0.007,0.007,212292
PRG,20090212,2.04,2.12,2.04,2.12,8262
PRU,20090212,0.71,0.73,0.665,0.71,510480
PRV,20090212,0.505,0.505,0.485,0.49,113087
PRW,20090212,0.029,0.029,0.029,0.029,345000
PRY,20090212,4.95,5.2,4.93,5.2,1150977
PSA,20090212,0.18,0.18,0.18,0.18,92000
PSF,20090212,0.035,0.035,0.035,0.035,20600
PSH,20090212,1.11,1.11,1.11,1.11,7500
PSP,20090212,0.015,0.015,0.015,0.015,2000
PTM,20090212,3.05,3.09,2.97,3.08,132197
PTN,20090212,0.105,0.105,0.1,0.1,335456
PTO,20090212,0.016,0.016,0.015,0.015,50000
PWK,20090212,3.2,3.2,3.15,3.2,18695
PWR,20090212,0.045,0.045,0.045,0.045,278
PXS,20090212,1.26,1.285,1.25,1.28,117794
QAN,20090212,1.89,1.9,1.865,1.89,9220737
QBE,20090212,22.5,23.4,22.5,22.76,1943134
QFX,20090212,0.014,0.02,0.01,0.02,665300
QMN,20090212,0.06,0.06,0.06,0.06,266890
QPN,20090212,0.012,0.012,0.012,0.012,56000
QTM,20090212,0.125,0.125,0.125,0.125,15500
RAU,20090212,0.026,0.026,0.025,0.026,147935
RCO,20090212,0.19,0.19,0.19,0.19,387412
RCR,20090212,0.34,0.37,0.34,0.37,172000
RCU,20090212,0.11,0.11,0.095,0.095,82991
RCY,20090212,0.145,0.15,0.145,0.145,340051
RDF,20090212,3.05,3.09,3.05,3.09,1754
RDM,20090212,0.105,0.105,0.105,0.105,10000
RDR,20090212,0.21,0.21,0.21,0.21,100000
REA,20090212,3.6,3.6,3.51,3.51,160
RED,20090212,0.046,0.05,0.046,0.048,2798063
REF,20090212,0.94,0.94,0.875,0.88,27963
REH,20090212,15.9,15.9,15.9,15.9,282
REO,20090212,0.01,0.01,0.01,0.01,6417
RES,20090212,0.37,0.37,0.365,0.365,53500
REX,20090212,0.885,0.9,0.85,0.9,66000
REY,20090212,0.07,0.07,0.07,0.07,18574
RFE,20090212,0.2,0.22,0.2,0.21,192380
RHC,20090212,9.44,9.67,9.37,9.45,150496
RHG,20090212,0.18,0.185,0.175,0.175,503900
RHI,20090212,1.31,1.45,1.31,1.45,5557
RIC,20090212,0.79,0.83,0.78,0.83,147525
RIM,20090212,0.013,0.015,0.013,0.015,246000
RIV,20090212,2.53,2.65,2.5,2.63,445967
RKN,20090212,1.13,1.13,1.125,1.125,7100
RMD,20090212,6.38,6.48,6.38,6.46,414346
RMG,20090212,0.006,0.006,0.006,0.006,510000
RMI,20090212,0.006,0.008,0.006,0.008,370000
RML,20090212,0.038,0.049,0.038,0.049,426045
RMS,20090212,0.61,0.61,0.595,0.61,284000
RNG,20090212,0.008,0.008,0.008,0.008,13450
RNY,20090212,0.08,0.08,0.08,0.08,1030408
ROC,20090212,0.415,0.42,0.405,0.41,2197264
ROK,20090212,2.56,2.56,2.5,2.5,10500
ROL,20090212,0.13,0.13,0.13,0.13,4837
ROY,20090212,0.06,0.06,0.06,0.06,10000
RPC,20090212,0.016,0.016,0.016,0.016,125000
RRA,20090212,0.46,0.46,0.44,0.44,50845
RRL,20090212,0.175,0.18,0.175,0.175,220600
RRS,20090212,0.029,0.029,0.028,0.029,234500
RSG,20090212,0.63,0.67,0.62,0.65,2529033
RSN,20090212,0.002,0.002,0.002,0.002,2308071
RUB,20090212,0.031,0.031,0.031,0.031,15000
RUL,20090212,0.34,0.365,0.33,0.33,45000
RWD,20090212,0.375,0.38,0.37,0.37,183555
RXL,20090212,0.022,0.022,0.02,0.02,25500
RXM,20090212,0.455,0.55,0.425,0.55,438700
SAE,20090212,0.091,0.095,0.091,0.093,193010
SAI,20090212,2.4,2.43,2.4,2.43,104586
SAR,20090212,0.11,0.12,0.11,0.12,362500
SAU,20090212,0.059,0.064,0.059,0.064,123333
SAV,20090212,0.22,0.22,0.22,0.22,9401
SBI,20090212,0.08,0.08,0.08,0.08,200000
SBL,20090212,0.006,0.006,0.006,0.006,700000
SBM,20090212,0.33,0.355,0.33,0.35,24931116
SBN,20090212,0.007,0.007,0.007,0.007,56131
SBR,20090212,0.045,0.045,0.045,0.045,25000
SBS,20090212,0.018,0.018,0.018,0.018,581037
SCE,20090212,0.004,0.004,0.004,0.004,400000
SCV,20090212,0.015,0.015,0.015,0.015,104339
SDG,20090212,0.435,0.465,0.42,0.425,1314686
SDI,20090212,0.235,0.235,0.235,0.235,13600
SDL,20090212,0.091,0.093,0.089,0.089,7278147
SDM,20090212,0.48,0.48,0.42,0.43,106953
SEA,20090212,0.078,0.078,0.078,0.078,100000
SEK,20090212,2.55,2.67,2.55,2.63,615946
SEN,20090212,0.038,0.038,0.037,0.037,313500
SER,20090212,0.009,0.014,0.009,0.013,767324
SEV,20090212,5.93,6.03,5.91,5.97,360215
SEY,20090212,0.041,0.05,0.041,0.05,95000
SFH,20090212,0.205,0.21,0.205,0.21,40000
SFP,20090212,0.11,0.11,0.11,0.11,53949
SFR,20090212,0.062,0.062,0.062,0.062,130000
SFY,20090212,34.72,34.81,34.27,34.45,21125
SGL,20090212,0.425,0.43,0.425,0.425,1565969
SGM,20090212,16.8,17.17,16.5,16.79,702120
SGN,20090212,0.595,0.6,0.55,0.55,140353
SGP,20090212,2.7,2.92,2.7,2.85,11741710
SGT,20090212,2.52,2.57,2.5,2.51,942905
SGX,20090212,5,5.3,5,5.27,1190483
SGZ,20090212,0.06,0.06,0.06,0.06,40000
SHL,20090212,13.4,13.81,13.3,13.35,897222
SHV,20090212,2.99,3,2.9,2.9,12300
SIM,20090212,0.25,0.25,0.25,0.25,49250
SIP,20090212,1.045,1.105,1.045,1.095,2137509
SKC,20090212,2.36,2.4,2.35,2.4,602519
SKE,20090212,1.48,1.49,1.45,1.45,17220
SKI,20090212,1.23,1.26,1.225,1.245,3367175
SLA,20090212,0.105,0.14,0.105,0.115,485196
SLF,20090212,7,7.09,6.9,6.94,38054
SLM,20090212,3.08,3.22,3.08,3.22,35947
SLR,20090212,0.3,0.34,0.3,0.33,1576071
SLT,20090212,0.004,0.004,0.004,0.004,63186
SLV,20090212,0.7,0.71,0.7,0.71,20000
SLX,20090212,3.38,3.71,3.38,3.56,134714
SMA,20090212,0.01,0.01,0.01,0.01,350000
SML,20090212,0.019,0.019,0.017,0.017,3000
SMM,20090212,1.92,1.95,1.92,1.95,21100
SMN,20090212,0.008,0.008,0.008,0.008,100000
SMX,20090212,1.665,1.68,1.64,1.68,242263
SOE,20090212,0.077,0.08,0.077,0.08,100884
SOL,20090212,8.5,8.82,8.5,8.7,14905
SOM,20090212,0.019,0.019,0.019,0.019,288158
SOT,20090212,0.135,0.17,0.135,0.15,16106
SPH,20090212,0.35,0.35,0.35,0.35,3425
SPI,20090212,0.065,0.065,0.065,0.065,258750
SPN,20090212,1.09,1.15,1.09,1.12,18163571
SPT,20090212,2.15,2.29,2.14,2.29,277169
SRH,20090212,0.33,0.33,0.33,0.33,3000
SRI,20090212,0.025,0.025,0.025,0.025,141258
SRK,20090212,0.315,0.33,0.305,0.33,563182
SRL,20090212,1.04,1.04,0.98,0.99,1586449
SRV,20090212,2.4,2.4,2.4,2.4,2155
SRX,20090212,2.5,2.5,2.5,2.5,1000
SSM,20090212,0.5,0.51,0.5,0.5,29222
SSN,20090212,0.025,0.025,0.025,0.025,250000
STB,20090212,0.085,0.085,0.085,0.085,29096
STG,20090212,0.028,0.028,0.028,0.028,132000
STO,20090212,14.65,15.08,14.55,14.9,3918949
STS,20090212,0.71,0.71,0.71,0.71,1000
STU,20090212,0.345,0.35,0.31,0.31,50692
STW,20090212,32.45,33.1,32.3,32.77,453926
STX,20090212,0.105,0.105,0.1,0.1,62049
STZ,20090212,0.09,0.09,0.09,0.09,5700
SUN,20090212,5.7,5.83,5.59,5.7,5218704
SUR,20090212,0.032,0.032,0.032,0.032,42500
SWK,20090212,0.255,0.27,0.255,0.27,125576
SXE,20090212,0.495,0.495,0.49,0.49,15000
SYM,20090212,0.445,0.445,0.445,0.445,3064
SYP,20090212,0.02,0.02,0.02,0.02,40000
SYR,20090212,0.034,0.034,0.033,0.033,148000
TAH,20090212,6.23,6.38,6.22,6.36,2814029
TAL,20090212,2.06,2.14,2.05,2.12,1230020
TAM,20090212,0.035,0.037,0.035,0.036,14635275
TAN,20090212,0.195,0.2,0.195,0.2,50000
TAP,20090212,0.85,0.855,0.845,0.855,60390
TBG,20090212,0.47,0.47,0.435,0.435,14470
TBR,20090212,0.63,0.63,0.63,0.63,11000
TCL,20090212,4.59,4.74,4.51,4.62,1612816
TCQ,20090212,0.175,0.19,0.175,0.18,228500
TDO,20090212,0.08,0.092,0.08,0.092,70000
TEL,20090212,2.1,2.15,2.1,2.12,2121197
TEN,20090212,0.91,0.945,0.905,0.945,534167
TEX,20090212,0.03,0.03,0.03,0.03,5000
TEY,20090212,0.17,0.17,0.17,0.17,13900
TFC,20090212,0.775,0.775,0.755,0.755,43686
TGF,20090212,0.063,0.063,0.063,0.063,200000
TGG,20090212,0.755,0.77,0.75,0.75,58359
TGR,20090212,1.95,2.05,1.95,2,20173
TGS,20090212,0.14,0.14,0.13,0.135,958378
THG,20090212,0.4,0.4,0.4,0.4,2400
THO,20090212,0.66,0.66,0.66,0.66,1018
THR,20090212,0.017,0.02,0.017,0.02,100024
THX,20090212,0.125,0.125,0.12,0.12,210044
TIM,20090212,0.115,0.12,0.115,0.12,372195
TIS,20090212,0.16,0.16,0.15,0.15,60000
TLM,20090212,0.2,0.2,0.2,0.2,43735
TLS,20090212,3.65,3.71,3.64,3.67,30087345
TMX,20090212,0.035,0.035,0.035,0.035,79000
TNC,20090212,0.004,0.004,0.004,0.004,86100
TNE,20090212,0.7,0.7,0.68,0.68,11355441
TOE,20090212,0.1,0.1,0.096,0.1,197923
TOL,20090212,5.22,5.55,5.2,5.5,3261564
TOX,20090212,1.18,1.2,1.16,1.2,654190
TPF,20090212,0.18,0.2,0.18,0.2,14509
TPI,20090212,2.42,2.67,2.39,2.67,1374311
TPX,20090212,3.1,3.1,3.1,3.1,6000
TRH,20090212,0.1,0.1,0.1,0.1,40000
TRS,20090212,9.8,9.99,9.8,9.99,45865
TRU,20090212,4.25,4.25,4.2,4.2,52650
TRY,20090212,1.38,1.44,1.28,1.3,241002
TSE,20090212,1.845,1.9,1.835,1.88,1436125
TSI,20090212,0.94,0.95,0.93,0.94,124525
TSM,20090212,0.2,0.2,0.19,0.19,5352
TSO,20090212,0.115,0.125,0.115,0.125,1245056
TSV,20090212,0.023,0.023,0.022,0.023,1681000
TTA,20090212,0.035,0.035,0.035,0.035,22509
TTI,20090212,0.046,0.046,0.046,0.046,45000
TTR,20090212,0.03,0.03,0.03,0.03,63000
TTS,20090212,2.73,2.82,2.73,2.8,4370270
TTY,20090212,0.155,0.17,0.155,0.155,251600
TUC,20090212,0.031,0.031,0.028,0.028,119000
TWO,20090212,0.66,0.66,0.61,0.61,30541
TWR,20090212,1.28,1.28,1.27,1.27,25098
TXN,20090212,0.13,0.13,0.125,0.125,160000
TZL,20090212,1.34,1.35,1.335,1.34,30147
TZN,20090212,0.355,0.355,0.345,0.355,100926
UBI,20090212,0.55,0.55,0.55,0.55,19881
UCL,20090212,0.006,0.006,0.005,0.005,759000
UCW,20090212,0.2,0.2,0.2,0.2,4000
UEQ,20090212,0.077,0.08,0.077,0.077,81571
UGL,20090212,7.02,7.48,7.02,7.34,989164
UMC,20090212,0.575,0.595,0.57,0.57,334961
UNI,20090212,0.3,0.3,0.275,0.285,60620
UNO,20090212,0.045,0.045,0.043,0.043,50000
UNX,20090212,0.18,0.18,0.17,0.17,30023
UOG,20090212,0.031,0.031,0.031,0.031,10000
URL,20090212,0.011,0.012,0.011,0.012,112528
URM,20090212,0.022,0.022,0.022,0.022,50000
USA,20090212,0.04,0.04,0.04,0.04,150000
UTO,20090212,0.065,0.066,0.065,0.065,91920
