EVS,20191119,0.28,0.29,0.28,0.29,150042
EVT,20191119,13.36,13.55,13.02,13.02,22012
EVZ,20191119,0.175,0.175,0.175,0.175,100
EWC,20191119,0.088,0.09,0.088,0.09,93334
EX1,20191119,0.37,0.37,0.37,0.37,9000
EXL,20191119,1.07,1.205,1.055,1.185,806216
EXP,20191119,0.24,0.245,0.23,0.245,58454
EXR,20191119,0.041,0.042,0.041,0.041,907745
EZL,20191119,1.08,1.08,1.05,1.055,190449
FAR,20191119,0.05,0.051,0.049,0.05,5591108
FAU,20191119,0.011,0.011,0.011,0.011,1004729
FBR,20191119,0.056,0.056,0.054,0.056,689365
FBU,20191119,4.9,4.93,4.86,4.92,859872
FCL,20191119,2.94,3,2.78,2.84,92470
FCT,20191119,0.17,0.18,0.17,0.18,364314
FDV,20191119,0.8,0.82,0.8,0.8,512815
FEI,20191119,0.061,0.061,0.06,0.06,31802
FEX,20191119,0.042,0.042,0.038,0.039,1439152
FFC,20191119,0.09,0.09,0.09,0.09,17000
FFG,20191119,0.012,0.013,0.012,0.012,4727453
FFI,20191119,5.3,5.3,5.1,5.1,2142
FGG,20191119,1.265,1.27,1.26,1.265,309451
FGO,20191119,0.002,0.002,0.002,0.002,2050000
FGR,20191119,0.14,0.14,0.135,0.135,584947
FGX,20191119,1.17,1.19,1.16,1.16,312350
FHS,20191119,0.014,0.015,0.014,0.014,773128
FID,20191119,5.46,5.46,5.46,5.46,27
FIJ,20191119,0.095,0.095,0.095,0.095,7000
FIN,20191119,0.013,0.013,0.012,0.012,350001
FLC,20191119,0.475,0.475,0.45,0.45,1167219
FLN,20191119,0.67,0.675,0.66,0.67,281189
FLT,20191119,42.79,43.09,42.32,42.74,272650
FMG,20191119,9.07,9.3,9.06,9.29,19616410
FML,20191119,0.275,0.275,0.27,0.27,20664
FMS,20191119,0.062,0.062,0.06,0.06,98339
FNP,20191119,5.52,5.65,5.5,5.54,140297
FOD,20191119,0.09,0.09,0.089,0.089,304493
FOR,20191119,1.23,1.235,1.225,1.225,32194
FPC,20191119,0.99,0.99,0.98,0.98,5038
FPH,20191119,19.4,19.45,18.96,19.39,582416
FPL,20191119,0.007,0.007,0.007,0.007,3011723
FPP,20191119,0.99,0.99,0.99,0.99,59695
FRI,20191119,0.85,0.855,0.84,0.845,38857
FRM,20191119,0.305,0.305,0.3,0.3,12800
FSA,20191119,1.03,1.03,1.03,1.03,1562
FSF,20191119,3.66,3.66,3.65,3.65,2979
FSI,20191119,1.87,1.87,1.87,1.87,50000
FTC,20191119,0.16,0.165,0.155,0.165,123750
FTT,20191119,0.003,0.003,0.003,0.003,24438286
FWD,20191119,2.08,2.08,2.03,2.05,23693
FXL,20191119,2.06,2.09,2.04,2.06,1036148
FYI,20191119,0.054,0.054,0.054,0.054,190000
FZO,20191119,0.175,0.18,0.175,0.18,452277
G1A,20191119,0.32,0.32,0.31,0.31,62528
GAL,20191119,0.115,0.115,0.11,0.11,92937
GAP,20191119,0.32,0.32,0.32,0.32,309703
GBE,20191119,0.021,0.021,0.021,0.021,70000
GBR,20191119,0.053,0.054,0.053,0.054,330146
GC1,20191119,0.85,0.85,0.84,0.84,23438
GCI,20191119,2.03,2.03,2.02,2.03,209424
GDF,20191119,1.43,1.43,1.425,1.425,14496
GDG,20191119,0.7,0.7,0.7,0.7,15000
GDI,20191119,1.515,1.522,1.51,1.52,478198
GDX,20191119,39.9,40.09,39.9,40.08,9120
GED,20191119,0.021,0.021,0.021,0.021,191608
GEM,20191119,1.935,1.96,1.915,1.945,4799301
GEV,20191119,0.15,0.15,0.15,0.15,109999
GGE,20191119,0.002,0.002,0.002,0.002,3000000
GGG,20191119,0.11,0.11,0.095,0.095,6073498
GGX,20191119,0.006,0.006,0.006,0.006,91666
GIB,20191119,0.027,0.027,0.027,0.027,98300
GID,20191119,0.02,0.02,0.016,0.016,687068
GLA,20191119,0.001,0.001,0.001,0.001,2163774
GLB,20191119,1.29,1.35,1.29,1.35,6904
GLH,20191119,0.12,0.12,0.12,0.12,6451
GLL,20191119,0.875,0.875,0.83,0.87,309109
GLN,20191119,0.17,0.17,0.17,0.17,4576
GLV,20191119,0.002,0.002,0.002,0.002,3411483
GMA,20191119,3.8,3.84,3.73,3.8,818429
GMC,20191119,0.006,0.006,0.005,0.006,2088429
GMD,20191119,0.033,0.033,0.031,0.033,2276347
GME,20191119,0.057,0.057,0.057,0.057,5491
GMG,20191119,14.65,14.8,14.53,14.8,4225911
GMN,20191119,0.07,0.071,0.069,0.069,1019926
GMR,20191119,0.013,0.013,0.012,0.012,1642942
GMV,20191119,0.075,0.092,0.075,0.092,467506
GNC,20191119,8.38,8.59,8.35,8.42,1962413
GNE,20191119,2.98,3.09,2.96,3.09,33026
GNG,20191119,0.835,0.835,0.82,0.835,22002
GNX,20191119,0.185,0.185,0.18,0.185,437611
GOR,20191119,1.125,1.13,1.105,1.125,2045782
GOW,20191119,2.25,2.25,2.25,2.25,18000
GOZ,20191119,4.28,4.36,4.27,4.34,1105301
GPP,20191119,0.009,0.009,0.009,0.009,323519
GPR,20191119,0.022,0.022,0.022,0.022,711110
GPT,20191119,6.09,6.1,6.04,6.08,4005447
GPX,20191119,0.17,0.18,0.165,0.18,27991
GRB,20191119,0.093,0.093,0.091,0.092,2806600
GRR,20191119,0.225,0.225,0.22,0.225,746071
GSS,20191119,1.16,1.18,1.14,1.14,96110
GSW,20191119,0.58,0.58,0.57,0.575,59863
GTE,20191119,0.004,0.004,0.004,0.004,2762500
GTG,20191119,0.005,0.005,0.005,0.005,91666
GTK,20191119,4.88,4.88,4.51,4.7,14369
GTN,20191119,0.755,0.755,0.74,0.755,10861
GUD,20191119,11.34,11.71,11.33,11.63,433276
GUL,20191119,0.028,0.028,0.028,0.028,87736
GVF,20191119,1.07,1.07,1.065,1.065,89037
GWA,20191119,3.27,3.27,3.19,3.25,710131
GXY,20191119,1.05,1.07,1.035,1.05,1682671
HAS,20191119,0.17,0.17,0.15,0.165,1477491
HAV,20191119,0.1,0.11,0.1,0.1,51480
HAW,20191119,0.067,0.067,0.067,0.067,18465
HCH,20191119,0.038,0.038,0.034,0.037,3855666
HE8,20191119,0.2,0.205,0.195,0.195,2438514
HGO,20191119,0.07,0.07,0.065,0.067,478861
HIL,20191119,0.325,0.33,0.315,0.33,865922
HIP,20191119,0.018,0.018,0.018,0.018,50000
HIT,20191119,1.135,1.135,1.135,1.135,900
HLA,20191119,0.99,1.02,0.97,0.97,87562
HLO,20191119,4.46,4.47,4.42,4.46,49500
HLS,20191119,3.07,3.14,3.05,3.14,1570352
HM1,20191119,3.07,3.12,3.06,3.08,86324
HMC,20191119,3.89,3.9,3.85,3.9,337557
HMD,20191119,0.265,0.27,0.23,0.23,4993073
HMX,20191119,0.021,0.022,0.021,0.021,435694
HNR,20191119,0.009,0.009,0.009,0.009,1000000
HOT,20191119,0.155,0.155,0.155,0.155,6207
HPI,20191119,3.22,3.24,3.2,3.2,237313
HPR,20191119,0.1,0.1,0.1,0.1,60000
HRL,20191119,0.11,0.11,0.105,0.11,299495
HRN,20191119,0.26,0.26,0.26,0.26,5000
HRR,20191119,0.12,0.12,0.12,0.12,104084
HRZ,20191119,0.115,0.12,0.1,0.1,695311
HSN,20191119,3.4,3.43,3.38,3.4,214794
HT1,20191119,1.65,1.655,1.62,1.63,510439
HTA,20191119,0.125,0.13,0.125,0.13,142182
HUB,20191119,12.03,12.14,11.83,11.97,123814
HUO,20191119,4.53,4.59,4.51,4.59,582
HVN,20191119,4.33,4.38,4.28,4.32,3015913
HWK,20191119,0.007,0.007,0.007,0.007,3121329
HXG,20191119,0.072,0.072,0.07,0.072,109474
HYD,20191119,0.028,0.029,0.028,0.029,649503
HZN,20191119,0.145,0.145,0.142,0.145,415452
HZR,20191119,0.38,0.395,0.38,0.395,240533
IAA,20191119,91.81,92.7,91.6,92.59,8302
IAF,20191119,114.94,115.12,114.88,115.03,32028
IAG,20191119,7.85,7.88,7.79,7.88,3175106
IAP,20191119,1.52,1.52,1.49,1.515,311756
IBG,20191119,0.015,0.015,0.015,0.015,66133
IBX,20191119,0.022,0.023,0.022,0.023,216312
ICG,20191119,0.002,0.002,0.002,0.002,2834500
ICI,20191119,0.033,0.037,0.033,0.035,321737
ICQ,20191119,0.3,0.315,0.3,0.315,194737
ICS,20191119,1.6,1.89,1.6,1.84,147783
ICT,20191119,0.05,0.05,0.049,0.049,523421
ID8,20191119,0.275,0.28,0.25,0.26,198000
IDA,20191119,0.023,0.023,0.023,0.023,81750
IDT,20191119,0.15,0.155,0.15,0.155,16425
IDX,20191119,3.41,3.53,3.39,3.48,219501
IEL,20191119,18.54,18.59,17.94,18,472465
IEM,20191119,63.48,63.77,62.91,63.66,20203
IEU,20191119,66.96,66.99,66.72,66.9,7349
IFL,20191119,7.58,7.73,7.49,7.73,1369887
IFM,20191119,1.99,2.04,1.967,2.01,306065
IFN,20191119,0.64,0.645,0.635,0.635,390623
IFT,20191119,4.58,4.58,4.5,4.5,4584
IGB,20191119,113.44,113.66,113.44,113.52,10129
IGE,20191119,0.096,0.096,0.091,0.091,85623
IGL,20191119,2.05,2.08,2.03,2.08,252821
IGO,20191119,6.1,6.255,6.1,6.23,2016563
IHD,20191119,14.23,14.28,14.19,14.28,108008
IHL,20191119,0.071,0.074,0.071,0.073,2189838
IJH,20191119,293.29,294.18,293.01,293.79,494
IJP,20191119,87.61,88.06,87.61,87.72,5411
IJR,20191119,118.51,118.7,118,118.54,3443
IKO,20191119,90.5,90.5,89.01,89.79,473
IKW,20191119,0.002,0.002,0.002,0.002,2396341
ILB,20191119,128.37,128.37,127.81,128.35,752
ILC,20191119,26.29,26.35,26.24,26.35,9409
ILU,20191119,9.27,9.27,9.11,9.24,858592
IMA,20191119,0.26,0.26,0.245,0.25,2840557
IMC,20191119,0.13,0.13,0.13,0.13,6071
IMD,20191119,1.475,1.51,1.475,1.51,390033
IME,20191119,0.037,0.037,0.036,0.036,223733
IMF,20191119,3.27,3.34,3.25,3.34,375342
IMM,20191119,0.265,0.265,0.255,0.26,413299
IMR,20191119,1.16,1.16,1.12,1.12,43096
IMS,20191119,0.006,0.006,0.005,0.006,240000
IMU,20191119,0.058,0.06,0.049,0.052,112976489
INA,20191119,4.42,4.525,4.42,4.47,703653
ING,20191119,3.21,3.24,3.2,3.23,690858
INR,20191119,0.235,0.235,0.22,0.225,863960
IOD,20191119,0.18,0.18,0.18,0.18,20389
IOO,20191119,76.72,76.99,76.65,76.97,19597
IOZ,20191119,27.73,27.87,27.67,27.86,189590
IP1,20191119,0.012,0.013,0.012,0.013,341030
IPD,20191119,0.21,0.212,0.19,0.19,1627196
IPH,20191119,8.23,8.24,8.09,8.23,407849
IPL,20191119,3.35,3.355,3.28,3.33,7448452
IPT,20191119,0.008,0.008,0.008,0.008,140000
IRD,20191119,0.053,0.053,0.053,0.053,82479
IRE,20191119,13,13.06,12.825,13.02,519586
IRI,20191119,2.96,3.04,2.96,3.02,155817
ISD,20191119,0.305,0.305,0.29,0.29,668530
ISO,20191119,5.05,5.07,5.05,5.07,30129
ISU,20191119,0.56,0.56,0.56,0.56,4318
ITG,20191119,0.54,0.54,0.49,0.49,39812
ITW,20191119,60.1,60.8,60.1,60.8,198
IVC,20191119,13.29,13.4,13.205,13.27,388170
IVE,20191119,100.59,101.32,100.02,101.32,3627
IVR,20191119,0.016,0.017,0.016,0.017,2329944
IVV,20191119,460.98,462.52,460.75,462.33,7972
IVX,20191119,0.009,0.009,0.009,0.009,214303
IVZ,20191119,0.029,0.029,0.028,0.028,1184033
IXC,20191119,0.785,0.79,0.765,0.79,57226
IXI,20191119,81,81,80.13,80.66,1977
IXJ,20191119,96.43,97.5,96.42,97.43,5538
IZZ,20191119,60.9,61.4,60.65,61.29,2106
JAN,20191119,0.38,0.385,0.38,0.38,26388
JAT,20191119,0.052,0.052,0.052,0.052,107000
JBH,20191119,36.38,36.915,36.3,36.72,459452
JCS,20191119,0.028,0.03,0.027,0.029,1344551
JDR,20191119,0.012,0.012,0.012,0.012,2332829
JHC,20191119,1.12,1.12,1.075,1.1,355807
JHG,20191119,36.51,37.03,36.33,36.96,153522
JHX,20191119,28.35,28.53,28.1,28.51,1642025
JIN,20191119,20.75,20.75,19.51,19.67,489905
JLG,20191119,2,2,1.925,1.95,65145
JMS,20191119,0.26,0.265,0.26,0.26,7580088
JRV,20191119,0.185,0.195,0.185,0.195,80542
JXT,20191119,0.275,0.275,0.26,0.27,20927
JYC,20191119,1.45,1.45,1.45,1.45,750
K2F,20191119,0.18,0.24,0.18,0.205,1360248
KAI,20191119,0.011,0.011,0.01,0.01,1118750
KAM,20191119,0.044,0.044,0.044,0.044,117489
KAR,20191119,1.07,1.1,1.07,1.09,5938356
KAS,20191119,0.021,0.021,0.021,0.021,5633
KCN,20191119,0.395,0.4,0.38,0.38,189260
KEY,20191119,0.007,0.007,0.006,0.006,1757101
KGD,20191119,0.028,0.028,0.028,0.028,24325
KGL,20191119,0.245,0.255,0.245,0.255,22746
KGN,20191119,7.7,7.92,7.07,7.09,980528
KIN,20191119,0.039,0.039,0.038,0.039,101035
KIS,20191119,0.06,0.067,0.06,0.067,179532
KKT,20191119,0.65,0.65,0.645,0.645,33653
KLA,20191119,70,70.6,70,70.18,597
KLH,20191119,0.001,0.001,0.001,0.001,1000000
KLL,20191119,0.485,0.5,0.48,0.485,519693
KLO,20191119,0.069,0.07,0.069,0.07,52000
KMD,20191119,2.81,2.88,2.78,2.78,25486
KME,20191119,1.16,1.16,1.13,1.13,101525
KMT,20191119,0.004,0.004,0.004,0.004,500000
KNL,20191119,0.1,0.1,0.098,0.098,26047
KOV,20191119,3.43,3.5,3.43,3.46,10686
KPO,20191119,0.027,0.03,0.027,0.028,1253056
KPT,20191119,2.2,2.2,2.2,2.2,10000
KRM,20191119,0.034,0.034,0.034,0.034,50000
KRR,20191119,0.031,0.031,0.03,0.03,1170110
KRX,20191119,0.15,0.15,0.15,0.15,35438
KSL,20191119,1.395,1.405,1.395,1.4,45292
KSM,20191119,2.22,2.22,2.22,2.22,47246
KSN,20191119,0.14,0.14,0.14,0.14,20000
KSS,20191119,0.355,0.365,0.35,0.365,410928
KTA,20191119,0.04,0.043,0.039,0.043,444277
KTD,20191119,0.405,0.41,0.4,0.4,437294
KTE,20191119,0.004,0.004,0.004,0.004,300000
KTG,20191119,0.26,0.265,0.25,0.26,488612
KYK,20191119,0.157,0.165,0.157,0.165,264754
KZA,20191119,0.46,0.47,0.41,0.425,395223
KZR,20191119,0.275,0.28,0.27,0.277,159524
LAA,20191119,0.039,0.039,0.039,0.039,100000
LAU,20191119,0.355,0.36,0.35,0.355,86536
LAW,20191119,0.078,0.078,0.078,0.078,10621
LBL,20191119,0.635,0.64,0.615,0.62,14122
LBT,20191119,0.17,0.185,0.17,0.17,887602
LCK,20191119,0.185,0.185,0.175,0.175,413883
LCT,20191119,0.019,0.019,0.019,0.019,388205
LCY,20191119,0.003,0.003,0.003,0.003,33090
LEG,20191119,0.041,0.044,0.041,0.042,1760802
LEP,20191119,5.44,5.44,5.395,5.44,13729
LER,20191119,0.027,0.027,0.027,0.027,39612
LIC,20191119,8.44,8.44,8.26,8.35,181366
LIN,20191119,0.023,0.023,0.022,0.022,6097837
LIO,20191119,0.03,0.03,0.029,0.029,100057
LIT,20191119,0.034,0.034,0.032,0.032,2108055
LKE,20191119,0.035,0.036,0.034,0.035,564109
LLC,20191119,19.48,19.95,19.48,19.85,1980842
LLO,20191119,1.015,1.015,1.015,1.015,134
LMG,20191119,0.013,0.014,0.013,0.013,536678
LML,20191119,0.005,0.005,0.005,0.005,106543
LNG,20191119,0.21,0.215,0.202,0.21,1173149
LNK,20191119,5.88,5.93,5.75,5.79,3485711
LNU,20191119,0.032,0.034,0.032,0.033,492041
LOM,20191119,0.125,0.127,0.125,0.125,71257
LON,20191119,0.16,0.18,0.16,0.175,325394
LOT,20191119,0.058,0.058,0.053,0.053,436273
LOV,20191119,12.71,12.82,11.52,11.93,316812
LPD,20191119,0.016,0.016,0.016,0.016,3150855
LPE,20191119,0.655,0.655,0.655,0.655,12686
LPI,20191119,0.25,0.26,0.25,0.26,5043351
LRS,20191119,0.008,0.008,0.008,0.008,14600
LRT,20191119,4.52,4.52,4.52,4.52,303
LSA,20191119,0.006,0.006,0.006,0.006,693333
LSF,20191119,1.64,1.645,1.605,1.62,1129964
LSR,20191119,0.009,0.009,0.009,0.009,9936
LSX,20191119,0.44,0.44,0.435,0.435,13283
LTR,20191119,0.089,0.09,0.086,0.086,5623503
LVE,20191119,0.055,0.056,0.055,0.055,483032
LVH,20191119,0.26,0.275,0.26,0.275,122037
LVT,20191119,0.33,0.335,0.325,0.325,1332589
LYC,20191119,2.31,2.33,2.3,2.33,2385640
LYL,20191119,5.45,5.45,5.38,5.42,15078
M7T,20191119,0.705,0.705,0.69,0.695,61740
MA1,20191119,0.99,0.99,0.985,0.985,96295
MAD,20191119,1.08,1.09,1.06,1.075,78556
MAG,20191119,0.165,0.2,0.165,0.18,1439878
MAH,20191119,0.222,0.222,0.22,0.22,1734711
MAI,20191119,0.605,0.605,0.56,0.56,101056
MAN,20191119,0.015,0.015,0.015,0.015,1058166
MAQ,20191119,22.76,23.38,22.75,23.38,3121
MAT,20191119,0.135,0.135,0.13,0.13,164111
MAY,20191119,0.008,0.009,0.008,0.009,859286
MBK,20191119,0.011,0.011,0.011,0.011,42000
MCA,20191119,0.145,0.155,0.145,0.155,215178
MCE,20191119,0.385,0.385,0.38,0.38,34339
MCP,20191119,2.64,2.65,2.43,2.43,338325
MCT,20191119,0.005,0.005,0.005,0.005,584034
MCX,20191119,0.065,0.065,0.065,0.065,314
MCY,20191119,4.55,4.58,4.41,4.5,14483
MDC,20191119,0.375,0.385,0.375,0.38,126327
MDI,20191119,0.006,0.006,0.006,0.006,2119807
MDR,20191119,0.05,0.051,0.049,0.05,1327976
MEA,20191119,0.33,0.33,0.33,0.33,12299
MEB,20191119,0.008,0.008,0.008,0.008,350000
MEC,20191119,0.99,1,0.99,1,180032
MEM,20191119,0.058,0.061,0.058,0.059,312880
MEP,20191119,0.052,0.052,0.046,0.047,672235
MEU,20191119,0.024,0.025,0.024,0.024,81561
MEZ,20191119,4.22,4.22,4.02,4.14,25344
MFD,20191119,0.995,1,0.98,1,61665
MFF,20191119,3.44,3.45,3.42,3.42,166798
MFG,20191119,51.2,51.72,50.41,51.72,439359
MGC,20191119,0.43,0.43,0.43,0.43,17000
MGE,20191119,3.92,3.94,3.91,3.93,908411
MGG,20191119,1.875,1.88,1.855,1.875,980163
MGL,20191119,0.021,0.021,0.021,0.021,30728
MGR,20191119,3.27,3.3,3.25,3.29,6274628
MGT,20191119,0.004,0.004,0.004,0.004,200000
MGV,20191119,0.071,0.071,0.071,0.071,53346
MGX,20191119,0.775,0.807,0.775,0.805,2833849
MHG,20191119,3.43,3.44,3.43,3.44,2143
MHH,20191119,1.63,1.645,1.63,1.645,231045
MHI,20191119,0.053,0.053,0.052,0.052,10000
MHJ,20191119,0.7,0.7,0.69,0.69,23525
MIL,20191119,0.315,0.315,0.315,0.315,5207
MIN,20191119,14.6,14.76,14.56,14.67,1173335
MIR,20191119,2.64,2.67,2.61,2.61,57948
MJC,20191119,0.027,0.029,0.027,0.029,19866
MKG,20191119,0.082,0.082,0.082,0.082,16489
MLD,20191119,1.015,1.02,0.99,1.01,188365
MLL,20191119,0.075,0.075,0.075,0.075,252670
MLS,20191119,0.001,0.001,0.001,0.001,1865049
MLT,20191119,4.84,4.86,4.83,4.85,102358
MLX,20191119,0.145,0.15,0.135,0.145,4809825
MMI,20191119,0.14,0.14,0.14,0.14,185833
MMJ,20191119,0.17,0.17,0.15,0.15,764237
MML,20191119,0.712,0.715,0.705,0.707,165599
MMM,20191119,0.36,0.36,0.345,0.345,21943
MMS,20191119,16,16.28,15.87,16.28,142005
MNC,20191119,0.105,0.115,0.1,0.1,557811
MND,20191119,15.32,15.43,14.95,15.37,500700
MNF,20191119,5.05,5.07,4.99,5.07,68899
MNS,20191119,0.11,0.112,0.11,0.11,279044
MNW,20191119,0.018,0.018,0.018,0.018,40617
MNY,20191119,2.15,2.21,2.15,2.2,283716
MOC,20191119,1.38,1.395,1.357,1.38,49151
MOE,20191119,4.52,4.53,4.45,4.46,49962
MOH,20191119,0.052,0.052,0.05,0.05,118023
MOQ,20191119,0.21,0.21,0.21,0.21,130000
MOT,20191119,2.04,2.05,2.04,2.05,121366
MP1,20191119,9.08,9.28,8.93,8.98,394036
MPH,20191119,0.31,0.32,0.3,0.3,34813
MPL,20191119,3.17,3.21,3.125,3.2,9294365
MPR,20191119,0.025,0.025,0.023,0.023,192308
MPW,20191119,0.085,0.085,0.085,0.085,315000
MQG,20191119,136.64,137.81,136.21,137.81,610911
MQR,20191119,0.064,0.07,0.064,0.068,309520
MRC,20191119,0.215,0.26,0.215,0.25,143548
MRD,20191119,0.002,0.003,0.002,0.003,5300680
MRG,20191119,0.071,0.071,0.07,0.07,111333
MRM,20191119,0.18,0.185,0.18,0.18,155567
MRQ,20191119,0.007,0.007,0.007,0.007,155409
MRZ,20191119,0.245,0.25,0.24,0.25,138500
MSB,20191119,1.78,1.825,1.75,1.78,533518
MSE,20191119,0.013,0.014,0.013,0.014,3662860
MSG,20191119,0.015,0.017,0.015,0.017,341357
MSM,20191119,0.013,0.013,0.013,0.013,307244
MSV,20191119,0.064,0.064,0.062,0.063,3759357
MTO,20191119,2.16,2.16,2.15,2.15,8148
MTS,20191119,3.03,3.045,2.985,3.03,2842731
MVA,20191119,25.82,25.97,25.75,25.91,10106
MVB,20191119,27.59,27.72,27.59,27.65,7562
MVE,20191119,25.25,29.34,25.25,29.32,1685
MVF,20191119,1.065,1.085,1.03,1.05,552053
MVP,20191119,6.05,6.05,5.91,5.95,67187
MVR,20191119,29.5,29.5,29.39,29.45,2434
MVS,20191119,21.09,21.09,21.07,21.09,2040
MVW,20191119,31.69,31.88,31.63,31.88,60845
MWR,20191119,3.33,3.33,3.29,3.32,1106
MWY,20191119,2.05,2.06,1.96,1.96,52501
MX1,20191119,0.21,0.255,0.2,0.24,377853
MXC,20191119,0.037,0.037,0.035,0.035,823152
MXI,20191119,0.225,0.225,0.22,0.22,46297
MXT,20191119,2.05,2.06,2.05,2.05,1043704
MYE,20191119,1.02,1.05,1,1,312312
MYL,20191119,0.045,0.045,0.044,0.044,1199276
MYQ,20191119,0.32,0.33,0.32,0.33,184875
MYR,20191119,0.54,0.55,0.54,0.54,292544
MYS,20191119,4.78,4.79,4.77,4.78,26380
MYX,20191119,0.565,0.57,0.555,0.56,3995098
MZZ,20191119,0.2,0.23,0.2,0.23,1049987
N27,20191119,0.061,0.061,0.061,0.061,150930
NAB,20191119,27.22,27.26,27.06,27.26,7273241
NAC,20191119,0.94,0.94,0.935,0.94,186863
NAN,20191119,7.27,7.43,7.15,7.42,1189366
NBI,20191119,2.07,2.075,2.065,2.07,312003
NBL,20191119,2.51,2.54,2.49,2.54,63071
NCC,20191119,1.03,1.03,1.03,1.03,35444
NCK,20191119,6.23,6.23,6.1,6.12,151255
NCM,20191119,31.14,31.38,31.1,31.3,2203743
NCZ,20191119,0.34,0.345,0.332,0.34,1719977
NDQ,20191119,20.77,20.85,20.75,20.84,75520
NEA,20191119,2.84,2.87,2.75,2.76,2988615
NEC,20191119,1.715,1.72,1.685,1.69,10762511
NES,20191119,0.06,0.06,0.06,0.06,192400
NET,20191119,0.16,0.16,0.15,0.155,440377
NEU,20191119,2.57,2.57,2.5,2.55,39592
NEW,20191119,1.2,1.23,1.2,1.23,145355
NGE,20191119,0.64,0.65,0.63,0.635,120504
NGI,20191119,2.66,2.73,2.56,2.6,266418
NHC,20191119,2.18,2.205,2.17,2.19,975614
NHF,20191119,6.77,6.84,6.71,6.82,592262
NHL,20191119,0.07,0.08,0.069,0.073,76677532
NIC,20191119,0.56,0.56,0.542,0.555,4093149
NML,20191119,0.105,0.107,0.105,0.105,1233212
NMT,20191119,0.2,0.2,0.2,0.2,263914
NNW,20191119,0.068,0.068,0.068,0.068,8346
NOR,20191119,0.003,0.003,0.003,0.003,10450000
NOV,20191119,0.2,0.2,0.2,0.2,42496
NOX,20191119,0.36,0.36,0.35,0.35,107078
NSB,20191119,0.22,0.24,0.22,0.24,110922
NSC,20191119,0.74,0.74,0.735,0.74,167866
NSR,20191119,1.92,1.93,1.907,1.93,1688748
NST,20191119,9.2,9.33,9.06,9.33,2523547
NTD,20191119,0.44,0.44,0.44,0.44,29300
NTM,20191119,0.055,0.055,0.053,0.053,473551
NTU,20191119,0.06,0.061,0.059,0.061,2199937
NUF,20191119,6.07,6.19,6.04,6.18,1322339
NUH,20191119,0.043,0.044,0.039,0.04,4276857
NVA,20191119,0.037,0.037,0.036,0.037,940800
NVL,20191119,2.28,2.34,2.26,2.26,60246
NVO,20191119,0.018,0.019,0.018,0.019,1827363
NVU,20191119,0.055,0.055,0.055,0.055,100000
NVX,20191119,0.48,0.485,0.47,0.47,310000
NWC,20191119,0.02,0.02,0.017,0.017,1479952
NWE,20191119,0.004,0.004,0.003,0.004,11732511
NWF,20191119,0.17,0.17,0.15,0.15,109387
NWH,20191119,2.65,2.68,2.645,2.68,1582582
NWL,20191119,9.1,9.1,8.835,8.89,403213
NWS,20191119,19.63,19.64,19.43,19.6,235484
NXE,20191119,0.015,0.015,0.015,0.015,239268
NXM,20191119,0.045,0.045,0.044,0.044,86744
NXS,20191119,2.6,2.6,2.41,2.58,92983
NXT,20191119,6.81,6.84,6.72,6.8,1076515
NZK,20191119,2.1,2.12,2.1,2.12,800
NZM,20191119,0.35,0.4,0.35,0.4,182813
NZS,20191119,0.016,0.016,0.015,0.015,610526
OAR,20191119,0.009,0.009,0.009,0.009,92619
OAU,20191119,0.02,0.02,0.02,0.02,178744
OBM,20191119,0.18,0.18,0.165,0.17,693297
OCC,20191119,0.535,0.54,0.53,0.53,311614
OCL,20191119,4.9,5.05,4.9,5.05,14541
OEC,20191119,0.34,0.34,0.33,0.33,18115
OEL,20191119,0.041,0.041,0.038,0.039,5918648
OFX,20191119,1.36,1.365,1.35,1.36,351722
OGA,20191119,0.145,0.145,0.145,0.145,21731
OGC,20191119,3.05,3.05,2.95,3,539220
OIL,20191119,0.042,0.042,0.042,0.042,27698
OLI,20191119,0.037,0.038,0.036,0.037,890583
OMH,20191119,0.505,0.505,0.48,0.48,276621
OML,20191119,2.81,2.95,2.79,2.93,986553
OMN,20191119,0.94,0.942,0.935,0.94,1315272
ONT,20191119,6.2,6.26,6.15,6.15,1900
OOO,20191119,15.02,15.02,14.98,14.99,11617
OPC,20191119,4.3,4.3,4.25,4.25,48362
OPH,20191119,2.49,2.5,2.47,2.5,280296
OPN,20191119,0.04,0.042,0.04,0.04,1485834
OPT,20191119,2.85,2.92,2.85,2.9,1346386
ORA,20191119,3.26,3.31,3.24,3.31,2588599
ORE,20191119,2.62,2.69,2.61,2.68,967120
ORG,20191119,8.18,8.31,8.16,8.29,2972970
ORI,20191119,23.5,23.82,23.46,23.8,619376
ORN,20191119,0.027,0.027,0.027,0.027,466214
ORR,20191119,0.37,0.38,0.37,0.38,22700
OSH,20191119,7.32,7.36,7.26,7.36,2734887
OSL,20191119,0.21,0.21,0.17,0.17,5896068
OSP,20191119,0.043,0.045,0.043,0.045,230000
OSX,20191119,0.825,0.91,0.82,0.87,159673
OTW,20191119,4.8,4.8,4.7,4.8,34824
OVH,20191119,0.382,0.382,0.375,0.38,214835
OVL,20191119,0.011,0.011,0.01,0.011,2308483
OVN,20191119,0.515,0.515,0.47,0.5,428346
OVT,20191119,0.049,0.05,0.049,0.049,24388
OZF,20191119,20.52,20.52,20.41,20.52,12357
OZG,20191119,0.165,0.165,0.165,0.165,119331
